phrase,frequency,concordance_score,uniqueness,wiki_score,popularity,purity,suggested_query_score,computer science,python,machine learning,artificial intelligence,ai,deep learning,algorithms,code,architecture,api,software,framework,computer security,computer system,computer systems,label
machine translation,50,0.7874015748031495,0.905825,0.8,0.0004297674418604651,0.987410071942446,0.5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,True
scientific classification,0,0.0,0.859525,0.1,8.888888888888888e-06,0.9217877094972067,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
biological classification,0,0.0,0.815875,0.05,1.125e-05,0.9681274900398407,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
online services,9,0.3861003861003861,0.9957750000000001,0.4,0.0003396135265700483,1.3945686900958467,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
web hosting,0,0.0,0.977775,0.7,0.0005272727272727272,1.6017699115044248,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
graph theory,48,3.79746835443038,0.8474999999999999,0.95,0.0012195121951219512,0.8846153846153846,2.8,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,True
topological graph theory,0,0.0,0.8983333333333334,0.85,5.7560975609756095e-06,1.0,1.1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,True
computational complexity theory,0,0.0,0.7318000000000001,0.9,8.75e-05,1.0208333333333333,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
analysis of algorithms,0,0.0,0.8874833333333334,0.95,0.0021627906976744186,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
enterprise architecture,18,2.9850746268656714,0.914325,0.7,0.0005925925925925926,0.8939393939393939,0.9,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,True
enterprise modelling,3,0.0,0.75335,0.45,1.2805429864253393e-05,0.9965277777777778,1.6,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,True
information theory,70,0.9079118028534372,0.9576,0.65,0.0014835164835164836,0.497907949790795,0.9,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,True
information geometry,6,0.12970168612191957,0.815025,0.45,1.2175925925925926e-05,1.0,2.3,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,True
build automation,0,0.0,0.84345,0.9,4.516279069767442e-05,1.0010373443983402,3.3,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,True
continuous integration,4,0.0,0.852525,0.9,0.0004351851851851852,0.8783351120597652,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
ecosystems,10,0.0,0.37295,0.05,0.0025068493150684932,1.0943396226415094,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
tropical rainforests,0,0.0,0.8909750000000001,0.0,1.726027397260274e-05,0.6003210272873194,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
embedded systems,91,21.374045801526716,0.858325,0.8,0.0019398148148148148,0.8940397350993378,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
information appliances,4,0.25940337224383914,0.918425,0.5,9.49771689497717e-06,1.0147783251231528,-0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
software quality,29,1.0638297872340425,0.98645,0.85,0.0020232558139534882,1.0188235294117647,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
formal methods,65,4.624277456647398,0.892075,0.75,0.0003337962962962963,0.9615877080665813,2.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,True
natural language processing,0,0.0,0.9532666666666666,0.8,0.0034746543778801844,1.0,2.3,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,True
natural language generation,0,0.0,0.9442,0.7,3.9769585253456224e-05,0.9719730941704036,1.9,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,True
numerical analysis,94,3.6363636363636362,0.803875,0.85,0.0010319634703196347,0.9723502304147466,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
numerical linear algebra,0,0.0,0.6885666666666667,0.85,5.253456221198157e-05,0.9827586206896551,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
signal processing,100,36.17021276595745,0.9033249999999999,0.9,0.008493150684931507,1.0,1.4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,True
digital signal processing,0,0.0,0.9294833333333333,0.85,0.0007004608294930876,1.0,0.9,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,True
computer security,13,2.0036429872495445,0.984775,0.85,0.0012054794520547946,0.9714285714285714,0.5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,True
computational trust,3,0.5025125628140703,0.75095,0.85,5.186915887850468e-06,1.0,0.7777777777777778,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,True
enterprise architecture,18,2.9850746268656714,0.914325,0.7,0.0005529953917050691,0.9769230769230769,0.9,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,True
information architecture,12,0.25940337224383914,0.9496,0.5,0.0002074766355140187,1.0850111856823266,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
web development,0,1.1661807580174928,0.99265,1.0,0.0036027397260273973,1.0,0.4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,True
web accessibility,28,0.2915451895043732,0.902625,1.0,0.00018202764976958525,0.9844559585492227,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
philosophy of mind,0,0.0,0.9363333333333334,0.5,0.00020460829493087557,0.9887387387387387,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
phenomenology,11,0.0,1.0,0.0,0.0002731818181818182,0.9187817258883249,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
central processing unit,0,0.0,0.9495999999999999,0.45,0.00014636363636363637,0.6308851224105462,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
cache coherency,1,0.40650406504065045,0.897025,0.75,1.3425925925925926e-05,1.0505415162454874,-0.30000000000000004,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,True
network architecture,21,0.8944543828264758,0.943075,0.6,0.0006814159292035398,0.9735099337748344,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
cyberinfrastructure,18,0.0,1.0,0.55,2.4498644986449864e-05,0.9846659364731654,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
cloud computing,592,0.0,0.804025,0.8,0.004954954954954955,1.0485436893203883,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
as a service,0,0.0,0.9979666666666667,0.4,0.00444,1.0192307692307692,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
security engineering,3,0.966183574879227,0.9693,0.75,0.00010365296803652968,0.6216931216931217,0.4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,True
locksmithing,0,0.0,1.0,0.0,1.0220264317180617e-05,0.9375,-0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
enterprise architecture,18,2.9850746268656714,0.914325,0.7,0.0005486725663716814,1.023076923076923,0.9,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,True
architecture description language,0,0.0,0.95155,0.8,2.004524886877828e-05,1.52233676975945,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
artificial intelligence,330,30.88235294117647,0.788925,0.95,0.04755555555555555,1.0141732283464566,2.6,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,True
machine learning,497,30.708661417322837,0.954475,1.0,0.025829596412556055,1.0414201183431953,4.4,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,True
systems science,4,0.31746031746031744,0.981225,0.3,0.0002671171171171171,0.8432,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
systems psychology,0,0.0,0.9121,0.1,3.475336322869955e-06,1.0078125,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
logic programming,110,23.18840579710145,0.879075,0.65,0.00021121076233183856,0.9324055666003976,1.4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,True
constraint logic programming,0,0.0,0.7532666666666668,0.95,2.991111111111111e-05,0.9304897314375987,1.4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,True
biometrics,64,0.0,1.0,0.8,0.0007601809954751131,0.9491525423728814,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
signature,34,0.0,0.85595,0.2,0.007818181818181818,1.0372670807453417,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
computational complexity theory,0,0.0,0.7318000000000001,0.9,0.00010271493212669684,0.9861751152073732,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
parameterized complexity,7,0.0,0.8506,0.95,2.3440366972477063e-05,0.9779559118236473,0.9,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,True
computer networking,3,0.18214936247723132,0.947525,0.55,0.0006233183856502242,1.0065359477124183,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
network architecture,21,0.8944543828264758,0.943075,0.6,0.000986725663716814,0.8299319727891157,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
robotics,138,0.0,0.40305,0.75,0.012755555555555555,1.0446735395189004,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
home automation,4,0.0,0.868825,0.65,0.00023948497854077254,1.0,0.5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,True
computer memory,0,0.546448087431694,0.97835,0.8,0.0001609442060085837,1.002710027100271,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
memory management,10,1.0460251046025104,0.981025,0.55,0.0006199095022624434,1.0073529411764706,2.2,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,True
computer networks,75,2.5500910746812386,0.95895,0.65,0.002247747747747748,0.9839357429718876,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
internet culture,0,0.0,0.96455,0.6,3.9375e-05,1.020952380952381,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
assistive technology,10,50.0,0.9929,0.25,0.0001755656108597285,0.5664233576642336,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
speech synthesis,3,6.666666666666667,0.77295,0.65,4.663072776280323e-05,1.0122699386503067,2.2,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,True
computer architecture,14,0.36429872495446264,0.943025,0.75,0.001358744394618834,1.7023809523809523,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
heterogeneous computing,16,1.0309278350515463,0.5105500000000001,0.9,4.774774774774775e-05,1.0833333333333333,1.2,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,True
structural analysis,41,0.0,0.8769750000000001,0.55,0.00042706422018348625,0.9618949536560247,0.5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,True
finite element method,0,0.0,0.82,0.8,0.00017442922374429222,0.9437340153452686,1.9,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,True
programming language implementation,0,0.0,0.9340999999999999,1.0,1.72972972972973e-05,1.0076726342710998,1.4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,True
compiler construction,3,0.0,0.8054749999999999,1.0,6.385869565217391e-05,1.6111111111111112,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
philosophy of mind,0,0.0,0.9363333333333334,0.5,0.0001892857142857143,1.0023419203747073,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
moral psychology,1,0.0,0.7973250000000001,0.0,2.6771300448430493e-05,1.0025641025641026,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
computer graphics,16,7.285974499089254,0.9545,0.9,0.0033755656108597283,0.9775596072931276,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
texture mapping,4,17.647058823529413,0.6971499999999999,0.95,4.104545454545454e-05,1.0406212664277181,0.5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,True
key management,27,4.573170731707317,0.9807,0.8,0.0001706422018348624,1.112044817927171,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
digital signature,5,3.731343283582089,0.918875,0.6,0.00016359649122807017,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
web syndication,1,0.0,0.84215,0.35,1.5903083700440528e-06,1.0,-0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
podcasting,5,0.0,0.28735,0.35,0.00014360189573459715,1.0198019801980198,0.5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,True
belief revision,24,0.0,0.792125,0.85,2.1415929203539824e-05,1.0289256198347108,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
cognitive inertia,0,0.0,0.8209,0.0,5.432692307692308e-07,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
biometrics,64,0.0,1.0,0.8,0.0005379939209726443,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
face recognition,429,23.333333333333332,0.890075,0.7,0.00047787610619469027,0.5989010989010989,1.9,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,True
parallel computing,73,3.2490974729241873,0.84605,1.0,0.0007358490566037735,0.6141732283464567,1.4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,True
domain decomposition methods,0,0.0,0.71985,0.1,1.6464646464646463e-05,0.9386503067484663,1.8,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,True
web mapping,1,0.0,0.9051,0.55,3.147321428571428e-05,1.069182389937107,1.1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,True
google maps,4,0.0,0.9445250000000001,0.8,0.0004711111111111111,0.918918918918919,1.2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,True
temperature control,9,16.666666666666664,0.943825,0.05,8.264840182648402e-05,0.9538461538461539,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
heat exchangers,3,0.0,0.94935,0.0,7.772511848341232e-05,1.0297619047619047,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
software engineering,151,8.51063829787234,0.972975,0.9,0.01665158371040724,0.9398280802292264,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
software requirements,16,0.7092198581560284,0.975625,1.0,0.0005470852017937219,1.043859649122807,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
programming language theory,0,0.0,0.93585,1.0,2.5248868778280544e-05,0.9607843137254902,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
programming languages,45,14.457831325301203,0.9049750000000001,1.0,0.004663414634146342,0.9845644983461963,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
information appliances,4,0.25940337224383914,0.918425,0.5,1.0239234449760766e-05,0.9906976744186047,-0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
smartphones,145,0.0,1.0,0.3,0.0019864864864864865,0.9860788863109049,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
quantum information science,0,0.0,0.8997,0.8,3.654708520179372e-05,1.1008505467800729,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
quantum complexity theory,0,0.0,0.7807499999999999,1.0,3.4383202099737534e-06,1.0,-0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
web design,15,0.2915451895043732,0.9921,0.85,0.0032723214285714287,1.0292479108635098,0.5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,True
adaptive web design,0,0.0,0.8409,0.85,4.886877828054298e-06,0.972972972972973,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
cybercrime,11,0.0,1.0,0.25,0.00020821256038647344,1.0210772833723654,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
internet safety,0,0.0,0.976,0.45,0.00012796208530805686,1.6377952755905512,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
computability theory,1,80.0,0.9588,0.75,3.199029126213592e-05,0.9954545454545455,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
hypercomputation,4,0.0,1.0,0.8,4.202898550724638e-06,1.0210526315789474,-0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
web accessibility,28,0.2915451895043732,0.902625,1.0,0.0003173913043478261,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
assistive technology,10,50.0,0.9929,0.25,0.00019371980676328502,1.0418848167539267,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
web design,15,0.2915451895043732,0.9921,0.85,0.003497584541062802,1.0068399452804377,0.5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,True
url,2,0.0,0.9604,0.6,0.01259090909090909,0.9927797833935018,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
privacy law,0,0.0,0.987375,0.65,0.0003447488584474886,1.0171730515191546,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
personality rights,1,0.0,0.85575,0.05,1.8086124401913875e-06,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
procedural generation,2,0.0,0.63315,0.85,1.2809523809523809e-05,1.0340909090909092,2.3,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,True
algorithmic art,0,0.0,0.991575,0.65,2.7488584474885845e-06,1.6146179401993355,1.9,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,True
signature,34,0.0,0.85595,0.2,0.004579945799457995,0.963855421686747,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
digital signature,5,3.731343283582089,0.918875,0.6,0.0003061611374407583,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
finite element method,0,0.0,0.82,0.8,0.00016869565217391306,1.0,1.9,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,True
mesh generation,4,0.0,0.8682749999999999,0.9,7.655502392344497e-05,0.604375,1.9,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,True
theoretical computer science,0,0.0,0.8872,0.75,0.0009194312796208531,0.9633507853403142,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
formal methods,65,4.624277456647398,0.892075,0.75,0.0003733333333333333,0.9923469387755102,2.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,True
software architecture,31,3.309692671394799,0.947025,0.9,0.0007511111111111111,0.9619565217391305,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
architecture description language,0,0.0,0.95155,0.8,8.038674033149172e-06,0.993127147766323,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
group theory,5,0.0,0.9542999999999999,0.05,0.0001543778801843318,1.0948012232415902,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
moonshine theory,0,0.0,0.9588,0.05,1.0319634703196347e-07,1.0089285714285714,-0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
software project management,0,0.0,0.9893000000000001,0.7,0.0005879396984924623,0.9661016949152542,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
software development,101,12.056737588652481,0.990675,0.95,0.00929245283018868,1.0209424083769634,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
personal computers,10,8.547008547008547,0.974575,0.55,0.0004205,0.8656554712892741,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
vaio,0,0.0,0.4988,0.05,0.0002853211009174312,1.4556962025316456,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
software engineering,151,8.51063829787234,0.972975,0.9,0.015497835497835498,0.9889196675900277,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
software maintenance,22,1.0638297872340425,0.95655,0.9,0.00023948497854077254,1.0061728395061729,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
wireless networking,10,1.824817518248175,0.931925,0.35,0.000352914798206278,0.8931788931788932,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
mesh networking,0,0.0,0.8743,0.6,2.5866666666666667e-05,1.0121739130434784,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
data security,24,0.31289111389236546,0.9893000000000001,0.85,0.0007292576419213974,1.6153846153846154,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
database security,5,0.4016064257028112,0.973375,0.65,0.00010755555555555556,1.0041152263374487,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
computational mathematics,4,0.0,0.7109,0.6,0.00018898678414096915,1.004739336492891,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
computational statistics,10,0.0,0.75935,0.8,7.092511013215859e-05,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
medical imaging,33,6.666666666666667,0.883375,0.5,0.0008149779735682819,0.9817351598173516,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
tomography,48,0.0,1.0,0.15,0.0011516587677725119,1.074235807860262,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
finite element method,0,0.0,0.82,0.8,0.0002014218009478673,1.0144230769230769,1.9,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,True
domain decomposition methods,0,0.0,0.71985,0.1,1.5235849056603774e-05,0.9967637540453075,1.8,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,True
cryptography,95,0.0,0.01455,0.9,0.0049289099526066355,0.8218181818181818,0.9,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,True
steganography,39,0.0,1.0,0.9,0.00011886792452830188,1.007936507936508,1.4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,True
computational linguistics,16,0.5025125628140703,0.502,0.5,0.00041274238227146813,0.9798657718120806,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
natural language processing,0,0.0,0.9532666666666666,0.8,0.0022985781990521328,0.9690721649484536,2.3,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,True
access control,126,35.12544802867383,0.983625,0.75,0.0017327188940092165,0.8484107579462102,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
computer access control,0,0.0,0.9839000000000001,0.95,7.511520737327189e-06,1.0,0.7,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,True
maps,82,0.0,0.93645,0.5,0.023349056603773583,0.9942418426103646,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
web mapping,1,0.0,0.9051,0.55,1.776536312849162e-05,0.9553571428571429,1.1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,True
systems science,4,0.31746031746031744,0.981225,0.3,0.0002985781990521327,0.9770992366412213,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
holism,4,0.0,1.0,0.15,4.429864253393665e-05,1.012332990750257,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
knowledge representation,58,5.769230769230769,0.88075,0.85,0.00033607305936073057,0.5477941176470589,2.3,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,True
semantic web,92,2.8735632183908044,0.732475,0.7,0.0006621621621621622,0.972972972972973,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
software testing,34,0.9456264775413712,0.959975,1.0,0.0013379629629629629,0.9601328903654485,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
software review,12,0.0,0.991975,0.9,0.00011141552511415525,1.1206225680933852,0.5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,True
assistive technology,10,50.0,0.9929,0.25,0.0001228813559322034,0.9930555555555556,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
adaptive clothing,0,0.0,0.741525,0.0,7.863636363636363e-07,0.99,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
logic programming,110,23.18840579710145,0.879075,0.65,0.0003841346153846154,0.9876288659793815,1.4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,True
automated theorem proving,0,0.0,0.5892,0.75,2.8093023255813955e-05,0.598019801980198,3.7,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,True
cascading style sheets,0,0.0,0.9240499999999999,0.7,0.00011889400921658986,0.9936305732484076,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
responsive web design,0,0.0,0.8107833333333333,1.0,0.00013952380952380952,0.5892857142857143,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
programming language implementation,0,0.0,0.9340999999999999,1.0,2.0817307692307692e-05,1.0288713910761156,1.4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,True
memory management,10,1.0460251046025104,0.981025,0.55,0.0006372093023255814,1.0,2.2,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,True
cryptography,95,0.0,0.01455,0.9,0.004951923076923077,1.6810344827586208,0.9,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,True
cryptography standards,0,0.0,0.48279999999999995,0.95,4.576036866359447e-06,1.4375,-0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
numerical linear algebra,0,0.0,0.6885666666666667,0.85,5.9615384615384616e-05,0.991304347826087,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
least squares,131,15.555555555555555,0.7106,0.95,0.0015748792270531401,0.9726443768996961,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
booting,0,0.0,1.0,0.35,0.00012304147465437787,0.9925373134328358,0.5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,True
system image,0,0.32292787944025836,0.98725,0.7,2.647222222222222e-05,0.6197278911564625,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
computer graphics,16,7.285974499089254,0.9545,0.9,0.003041284403669725,0.9719350073855244,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
vector graphics,5,0.0,0.853075,0.85,9.142857142857143e-05,1.0,1.0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,True
logic programming,110,23.18840579710145,0.879075,0.65,0.000143342776203966,0.6311688311688312,1.4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,True
belief revision,24,0.0,0.792125,0.85,2.3222748815165875e-05,1.054003724394786,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
proxy servers,3,0.0,0.8028,0.85,5.2132701421800946e-05,1.0442477876106195,-0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
forward proxy,0,0.0,0.8190500000000001,0.75,2.92018779342723e-06,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
cartography,7,0.0,1.0,0.45,0.0004725118483412322,1.01,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
surveying,0,0.0,0.2311,0.0,0.002277227722772277,0.5801033591731266,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
software design,24,2.4822695035460995,0.990125,0.9,0.0012535885167464114,0.8618421052631579,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
software architecture,31,3.309692671394799,0.947025,0.9,0.0007725118483412323,1.04375,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
machine learning,497,30.708661417322837,0.954475,1.0,0.023857142857142858,1.3125,4.4,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,True
structured prediction,8,0.0,0.628375,0.55,1.8118811881188118e-05,1.7054263565891472,1.1111111111111112,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,True
live coding,0,0.0,0.84555,0.55,1.7661691542288558e-05,1.156549520766773,1.4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,True
algorave,0,0.0,1.0,0.8,7.395348837209303e-07,0.9693251533742331,0.5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,True
